transaction_id,amount,timestamp,location,device_type,merchant_category,transaction_type,previous_transaction_gap,is_new_device,hour,is_night,fraud_label
TXN100243,2311.44,2026-03-28 16:38:30,Hyderabad,Android,Groceries,QR-Scan,27,0,16,0,0
TXN100244,77.89,2026-03-30 16:15:30,Unknown,Android,Gambling,Peer-to-Peer,3534,0,16,0,0
TXN100245,13177.62,2026-03-26 11:50:30,Unknown,Old Android,Entertainment,Merchant-Payment,2619,0,11,0,0
TXN100246,2794.69,2026-03-25 06:34:30,Delhi,Web,Groceries,QR-Scan,9363,0,6,0,0
TXN100247,17004.21,2026-03-30 10:06:30,Unknown,Android,Jewelry,Merchant-Payment,6640,0,10,0,0
TXN100248,16568.68,2026-03-30 23:02:30,Unknown,iOS,Groceries,QR-Scan,6630,0,23,1,0
TXN100249,9586.94,2026-03-25 09:14:30,Hyderabad,Android,Entertainment,Merchant-Payment,7628,0,9,0,0
TXN100250,1743.88,2026-03-31 08:49:30,Mumbai,Android,Entertainment,Peer-to-Peer,7043,1,8,0,0
TXN100251,2431.46,2026-03-30 11:22:30,Delhi,iOS,Transfer,QR-Scan,8903,0,11,0,0
TXN100252,9523.63,2026-03-28 20:18:30,Bangalore,Android,Electronics,QR-Scan,2019,0,20,0,0
TXN100253,1905.73,2026-03-29 15:26:30,International,Old Android,Gambling,QR-Scan,4879,0,15,0,0
TXN100254,928.59,2026-03-26 21:52:30,Delhi,Android,Jewelry,Peer-to-Peer,2899,0,21,0,0
TXN100255,4068.68,2026-03-26 00:14:30,Unknown,Android,Transfer,Peer-to-Peer,6076,0,0,1,0
TXN100256,13756.47,2026-03-26 01:24:30,Mumbai,Android,Electronics,QR-Scan,2048,0,1,1,0
TXN100257,5954.13,2026-03-29 02:28:30,Mumbai,Android,Jewelry,Peer-to-Peer,5203,0,2,1,1
TXN100258,4220.56,2026-03-26 23:20:30,Unknown,Android,Transfer,QR-Scan,1559,0,23,1,0
TXN100259,511.14,2026-03-30 20:50:30,International,Android,Transfer,Merchant-Payment,1723,0,20,0,0
TXN100260,4772.65,2026-03-29 15:53:30,Bangalore,Android,Gambling,Merchant-Payment,4053,0,15,0,0
TXN100261,23052.85,2026-03-27 05:21:30,Unknown,Android,Gambling,Peer-to-Peer,1652,0,5,1,1
TXN100262,754.6,2026-03-31 12:15:30,International,Android,Jewelry,QR-Scan,5223,0,12,0,0
TXN100263,3652.48,2026-03-27 02:14:30,Mumbai,Android,Transfer,Peer-to-Peer,1779,1,2,1,0
TXN100264,10493.04,2026-03-28 12:25:30,Unknown,Android,Jewelry,Merchant-Payment,684,0,12,0,0
TXN100265,6750.17,2026-03-26 08:36:30,Delhi,Android,Entertainment,Merchant-Payment,9472,0,8,0,0
TXN100266,5970.37,2026-03-28 06:57:30,Delhi,Android,Transfer,QR-Scan,2011,0,6,0,0
TXN100267,6061.44,2026-03-26 17:20:30,Unknown,iOS,Groceries,Peer-to-Peer,9408,0,17,0,0
TXN100268,2227.46,2026-03-25 05:05:30,Bangalore,Android,Groceries,Peer-to-Peer,2583,0,5,1,0
TXN100269,1737.81,2026-03-25 23:57:30,International,Android,Electronics,Merchant-Payment,8506,0,23,1,0
TXN100270,8286.87,2026-03-29 18:34:30,Delhi,iOS,Electronics,Peer-to-Peer,7444,0,18,0,0
TXN100271,8306.64,2026-03-29 08:59:30,International,iOS,Groceries,Merchant-Payment,5493,1,8,0,1
TXN100272,10089.75,2026-03-28 03:49:30,Mumbai,Android,Transfer,Merchant-Payment,444,0,3,1,0
TXN100273,12223.08,2026-03-29 01:24:30,Bangalore,Android,Electronics,Merchant-Payment,1672,0,1,1,0
TXN100274,3580.47,2026-03-30 20:52:30,International,iOS,Entertainment,Merchant-Payment,3267,0,20,0,0
TXN100275,3480.92,2026-03-24 22:41:30,Bangalore,iOS,Electronics,QR-Scan,7426,0,22,0,0
TXN100276,8004.75,2026-03-25 08:47:30,Delhi,Android,Transfer,Merchant-Payment,5910,0,8,0,0
TXN100277,5248.6,2026-03-30 20:12:30,Mumbai,iOS,Jewelry,Peer-to-Peer,7015,0,20,0,0
TXN100278,6052.75,2026-03-27 23:12:30,International,Web,Gambling,Peer-to-Peer,5480,0,23,1,1
TXN100279,7943.1,2026-03-30 21:14:30,Bangalore,Android,Groceries,QR-Scan,7820,0,21,0,0
TXN100280,11036.62,2026-03-30 23:09:30,Bangalore,iOS,Transfer,Merchant-Payment,5142,0,23,1,0
TXN100281,2062.41,2026-03-24 21:19:30,International,Android,Entertainment,Merchant-Payment,716,0,21,0,0
TXN100282,2354.68,2026-03-26 02:39:30,Unknown,iOS,Groceries,Peer-to-Peer,892,1,2,1,1
TXN100283,493.48,2026-03-25 19:32:30,Unknown,Android,Entertainment,Merchant-Payment,3808,0,19,0,0
TXN100284,4317.07,2026-03-25 11:49:30,International,Android,Transfer,Merchant-Payment,501,0,11,0,0
TXN100285,183.02,2026-03-29 17:51:30,International,Android,Gambling,Peer-to-Peer,2641,0,17,0,0
TXN100286,3133.03,2026-03-30 21:19:30,International,Android,Gambling,Merchant-Payment,9546,0,21,0,0
TXN100287,3911.47,2026-03-25 18:10:30,Mumbai,iOS,Electronics,Peer-to-Peer,8895,0,18,0,0
TXN100288,1688.15,2026-03-30 14:58:30,Bangalore,iOS,Gambling,Merchant-Payment,2334,0,14,0,0
TXN100289,4468.16,2026-03-29 10:06:30,Delhi,iOS,Groceries,Merchant-Payment,2195,0,10,0,0
TXN100290,154.88,2026-03-30 18:08:30,Bangalore,Android,Gambling,QR-Scan,6938,0,18,0,0
TXN100291,190.32,2026-03-24 18:21:30,Unknown,iOS,Gambling,QR-Scan,8576,0,18,0,0
TXN100292,8646.76,2026-03-30 18:17:30,International,Android,Gambling,QR-Scan,9078,0,18,0,0
TXN100293,2232.93,2026-03-28 20:37:30,Delhi,Android,Groceries,QR-Scan,1592,0,20,0,1
TXN100294,679.45,2026-03-26 22:35:30,Hyderabad,iOS,Electronics,QR-Scan,5060,0,22,0,0
TXN100295,3693.27,2026-03-30 04:06:30,Mumbai,iOS,Jewelry,Peer-to-Peer,4399,0,4,1,1
TXN100296,7348.24,2026-03-25 01:17:30,Hyderabad,iOS,Gambling,QR-Scan,4441,0,1,1,1
TXN100297,1215.59,2026-03-28 17:37:30,Bangalore,Android,Entertainment,QR-Scan,1784,0,17,0,0
TXN100298,4876.1,2026-03-24 22:45:30,Hyderabad,Android,Electronics,QR-Scan,5386,0,22,0,0
TXN100299,446.06,2026-03-24 18:30:30,Delhi,Old Android,Gambling,QR-Scan,4118,0,18,0,0
TXN100300,265.33,2026-03-31 01:59:30,Bangalore,Android,Gambling,Merchant-Payment,6983,0,1,1,1
TXN100301,3789.54,2026-03-30 14:27:30,Delhi,Android,Transfer,Merchant-Payment,2584,1,14,0,0
TXN100302,3889.55,2026-03-26 18:22:30,Hyderabad,iOS,Groceries,Merchant-Payment,9922,0,18,0,0
TXN100303,5072.69,2026-03-24 21:28:30,Bangalore,Android,Entertainment,Merchant-Payment,8455,0,21,0,0
TXN100304,6474.8,2026-03-25 02:30:30,Unknown,iOS,Jewelry,Merchant-Payment,2431,0,2,1,1
TXN100305,18617.79,2026-03-25 14:05:30,Hyderabad,Android,Jewelry,Merchant-Payment,5670,0,14,0,0
TXN100306,3631.46,2026-03-27 22:27:30,Bangalore,iOS,Entertainment,QR-Scan,7061,0,22,0,0
TXN100307,1950.1,2026-03-28 13:38:30,Bangalore,Android,Entertainment,QR-Scan,8584,0,13,0,0
TXN100308,7928.27,2026-03-29 05:04:30,Bangalore,Android,Groceries,Merchant-Payment,2937,0,5,1,0
TXN100309,1579.26,2026-03-27 23:03:30,Mumbai,Android,Electronics,Merchant-Payment,8732,0,23,1,0
TXN100310,2889.92,2026-03-28 19:40:30,Delhi,Android,Electronics,Peer-to-Peer,9308,0,19,0,0
TXN100311,408.53,2026-03-28 12:19:30,Bangalore,Android,Transfer,Peer-to-Peer,6710,0,12,0,0
TXN100312,128.39,2026-03-27 00:46:30,Hyderabad,Android,Gambling,Peer-to-Peer,9076,0,0,1,1
TXN100313,16436.9,2026-03-30 01:06:30,International,iOS,Transfer,QR-Scan,4324,0,1,1,0
TXN100314,9038.84,2026-03-28 02:55:30,Hyderabad,Android,Gambling,QR-Scan,6617,0,2,1,1
TXN100315,5953.21,2026-03-26 07:59:30,Bangalore,Android,Gambling,Peer-to-Peer,2420,0,7,0,0
TXN100316,2629.3,2026-03-27 22:30:30,International,Android,Gambling,QR-Scan,1400,0,22,0,1
TXN100317,951.53,2026-03-30 17:02:30,Hyderabad,Android,Groceries,Peer-to-Peer,9769,0,17,0,0
TXN100318,850.6,2026-03-31 10:18:30,Bangalore,iOS,Electronics,Peer-to-Peer,2085,0,10,0,0
TXN100319,1440.03,2026-03-26 07:42:30,Hyderabad,iOS,Groceries,Peer-to-Peer,7805,0,7,0,0
TXN100320,3983.95,2026-03-25 03:06:30,Bangalore,Android,Transfer,Merchant-Payment,6988,0,3,1,0
TXN100321,6269.25,2026-03-30 09:32:30,Bangalore,iOS,Jewelry,QR-Scan,5157,0,9,0,0
TXN100322,5396.95,2026-03-30 16:50:30,Hyderabad,Web,Entertainment,Merchant-Payment,5310,0,16,0,0
TXN100323,1642.06,2026-03-25 10:02:30,Delhi,Android,Gambling,QR-Scan,1536,0,10,0,0
TXN100324,15490.52,2026-03-29 02:38:30,Bangalore,Android,Electronics,QR-Scan,4754,0,2,1,0
TXN100325,6695.09,2026-03-25 18:42:30,Mumbai,Android,Electronics,Peer-to-Peer,8282,0,18,0,0
TXN100326,4041.15,2026-03-28 12:25:30,Bangalore,iOS,Electronics,QR-Scan,7049,0,12,0,0
TXN100327,4730.15,2026-03-30 00:40:30,Bangalore,Android,Entertainment,QR-Scan,4191,0,0,1,0
TXN100328,2720.19,2026-03-27 13:32:30,Unknown,Android,Jewelry,QR-Scan,1655,0,13,0,0
TXN100329,1423.31,2026-03-30 18:03:30,Delhi,Android,Groceries,QR-Scan,7554,0,18,0,0
TXN100330,2200.07,2026-03-28 18:08:30,Mumbai,Android,Entertainment,QR-Scan,7453,0,18,0,0
TXN100331,7090.91,2026-03-27 07:56:30,Mumbai,iOS,Entertainment,Merchant-Payment,8558,0,7,0,0
TXN100332,72.49,2026-03-28 07:01:30,Bangalore,iOS,Transfer,QR-Scan,3961,0,7,0,0
TXN100333,616.9,2026-03-29 17:46:30,Unknown,Web,Entertainment,Peer-to-Peer,6835,0,17,0,0
TXN100334,235.47,2026-03-26 13:11:30,International,iOS,Jewelry,QR-Scan,5092,0,13,0,0
TXN100335,207.91,2026-03-25 08:30:30,Bangalore,iOS,Transfer,Merchant-Payment,519,0,8,0,0
TXN100336,9671.02,2026-03-28 02:14:30,International,Android,Jewelry,Merchant-Payment,3711,0,2,1,1
TXN100337,6081.2,2026-03-25 12:24:30,Hyderabad,Android,Groceries,Peer-to-Peer,830,0,12,0,0
TXN100338,3213.92,2026-03-31 10:42:30,Hyderabad,Android,Groceries,Merchant-Payment,6628,0,10,0,0
TXN100339,514.78,2026-03-25 05:24:30,International,Android,Electronics,QR-Scan,8463,0,5,1,0
TXN100340,3382.59,2026-03-28 03:05:30,Bangalore,Android,Entertainment,Peer-to-Peer,7989,0,3,1,0
TXN100341,3207.25,2026-03-30 08:33:30,Delhi,Android,Jewelry,Merchant-Payment,2987,0,8,0,0
TXN100342,950.97,2026-03-30 00:10:30,Mumbai,iOS,Groceries,QR-Scan,6776,0,0,1,0
TXN100343,2844.5,2026-03-28 12:37:30,International,iOS,Entertainment,Merchant-Payment,6691,0,12,0,0
TXN100344,2541.68,2026-03-30 05:19:30,Unknown,iOS,Transfer,Peer-to-Peer,4815,0,5,1,0
TXN100345,4783.61,2026-03-30 07:37:30,International,Android,Groceries,Peer-to-Peer,9200,0,7,0,0
TXN100346,5040.57,2026-03-25 05:46:30,Hyderabad,Android,Gambling,Merchant-Payment,8797,1,5,1,1
TXN100347,231.81,2026-03-29 18:24:30,International,Old Android,Transfer,Peer-to-Peer,177,0,18,0,0
TXN100348,2346.92,2026-03-28 10:28:30,International,Android,Transfer,Peer-to-Peer,9907,0,10,0,0
TXN100349,4915.62,2026-03-28 07:54:30,Unknown,Android,Jewelry,QR-Scan,8829,0,7,0,0
TXN100350,3497.2,2026-03-24 15:41:30,Bangalore,Android,Jewelry,Merchant-Payment,6171,0,15,0,0
TXN100351,9706.75,2026-03-29 03:20:30,Hyderabad,Android,Gambling,Merchant-Payment,2624,0,3,1,1
TXN100352,5374.87,2026-03-27 15:13:30,International,iOS,Jewelry,Peer-to-Peer,2779,0,15,0,0
TXN100353,889.26,2026-03-29 05:15:30,Mumbai,iOS,Electronics,QR-Scan,3753,0,5,1,0
TXN100354,365.91,2026-03-28 12:45:30,Bangalore,Old Android,Entertainment,Peer-to-Peer,8853,0,12,0,0
TXN100355,5141.97,2026-03-25 18:50:30,Delhi,Android,Gambling,QR-Scan,4366,0,18,0,0
TXN100356,134.35,2026-03-25 23:26:30,Mumbai,iOS,Entertainment,Peer-to-Peer,4341,0,23,1,0
TXN100357,4406.74,2026-03-28 16:16:30,Unknown,iOS,Groceries,QR-Scan,4756,0,16,0,0
TXN100358,14086.28,2026-03-30 22:58:30,Bangalore,Android,Electronics,QR-Scan,8277,0,22,0,0
TXN100359,4283.91,2026-03-30 11:38:30,Bangalore,iOS,Electronics,QR-Scan,3671,1,11,0,0
TXN100360,2456.5,2026-03-26 17:11:30,Delhi,Android,Jewelry,Peer-to-Peer,9099,0,17,0,0
TXN100361,5154.14,2026-03-28 09:17:30,Mumbai,Android,Entertainment,Peer-to-Peer,3522,0,9,0,0
TXN100362,3064.78,2026-03-31 00:48:30,Hyderabad,Android,Electronics,QR-Scan,1876,0,0,1,0
TXN100363,3944.07,2026-03-31 11:52:30,Unknown,Android,Jewelry,Peer-to-Peer,3959,0,11,0,0
TXN100364,14190.64,2026-03-27 17:46:30,Hyderabad,Android,Electronics,Peer-to-Peer,2137,0,17,0,0
TXN100365,2439.64,2026-03-30 01:07:30,Mumbai,Android,Gambling,QR-Scan,9046,0,1,1,1
TXN100366,16245.46,2026-03-28 13:19:30,Mumbai,Old Android,Groceries,Merchant-Payment,507,0,13,0,0
TXN100367,11787.88,2026-03-29 16:43:30,Unknown,Android,Jewelry,Peer-to-Peer,8600,1,16,0,1
TXN100368,1089.48,2026-03-26 12:11:30,Bangalore,Android,Gambling,Peer-to-Peer,5391,0,12,0,0
TXN100369,359.42,2026-03-25 06:12:30,Mumbai,iOS,Entertainment,Merchant-Payment,8716,1,6,0,0
TXN100370,531.13,2026-03-26 16:03:30,Delhi,Android,Electronics,Peer-to-Peer,5614,0,16,0,0
TXN100371,91.95,2026-03-25 03:41:30,Mumbai,iOS,Jewelry,Merchant-Payment,6751,1,3,1,1
TXN100372,496.03,2026-03-31 10:12:30,Hyderabad,Web,Groceries,Merchant-Payment,3051,0,10,0,0
TXN100373,5744.37,2026-03-30 06:18:30,Bangalore,Android,Electronics,Merchant-Payment,7093,1,6,0,0
TXN100374,369.25,2026-03-30 16:18:30,Hyderabad,iOS,Entertainment,Merchant-Payment,2398,0,16,0,0
TXN100375,1920.79,2026-03-29 20:08:30,Mumbai,Android,Groceries,Peer-to-Peer,7913,0,20,0,1
TXN100376,9317.63,2026-03-25 07:52:30,Mumbai,iOS,Entertainment,Merchant-Payment,8520,0,7,0,0
TXN100377,117.74,2026-03-31 03:00:30,Unknown,Android,Entertainment,Peer-to-Peer,1310,0,3,1,0
TXN100378,8422.65,2026-03-27 08:01:30,International,Android,Groceries,QR-Scan,7203,0,8,0,0
TXN100379,1655.42,2026-03-24 21:47:30,International,Android,Entertainment,Peer-to-Peer,7701,0,21,0,0
TXN100380,628.75,2026-03-25 05:58:30,Unknown,Android,Gambling,Merchant-Payment,4719,0,5,1,1
TXN100381,5965.78,2026-03-29 20:24:30,Bangalore,Android,Jewelry,QR-Scan,5951,1,20,0,0
TXN100382,4957.0,2026-03-26 15:29:30,International,iOS,Groceries,Peer-to-Peer,756,0,15,0,0
TXN100383,10497.08,2026-03-30 02:02:30,Mumbai,Android,Electronics,Merchant-Payment,146,1,2,1,0
TXN100384,6641.47,2026-03-31 01:25:30,Hyderabad,Old Android,Entertainment,QR-Scan,5117,1,1,1,1
TXN100385,8134.98,2026-03-28 00:40:30,Unknown,Android,Electronics,QR-Scan,3575,0,0,1,0
TXN100386,1656.67,2026-03-27 09:16:30,Bangalore,Old Android,Groceries,QR-Scan,9820,0,9,0,0
TXN100387,976.67,2026-03-31 01:57:30,International,Android,Groceries,QR-Scan,4924,0,1,1,0
TXN100388,6943.78,2026-03-27 11:08:30,Mumbai,Android,Transfer,Merchant-Payment,1859,0,11,0,0
TXN100389,8221.05,2026-03-29 03:29:30,Bangalore,Android,Transfer,QR-Scan,4723,0,3,1,1
TXN100390,23285.02,2026-03-28 16:42:30,Hyderabad,iOS,Gambling,QR-Scan,3599,0,16,0,0
TXN100391,2660.4,2026-03-30 08:46:30,Mumbai,Android,Entertainment,Peer-to-Peer,630,0,8,0,0
TXN100392,2326.22,2026-03-27 12:16:30,Hyderabad,Android,Jewelry,Peer-to-Peer,3519,0,12,0,0
TXN100393,7489.77,2026-03-25 03:57:30,Mumbai,Android,Gambling,Peer-to-Peer,6559,0,3,1,1
TXN100394,2083.67,2026-03-26 21:52:30,International,iOS,Groceries,Peer-to-Peer,4353,0,21,0,0
TXN100395,13350.69,2026-03-29 18:38:30,Bangalore,iOS,Electronics,Peer-to-Peer,7430,0,18,0,0
TXN100396,9774.2,2026-03-28 20:12:30,Mumbai,iOS,Jewelry,Peer-to-Peer,9097,0,20,0,0
TXN100397,2801.78,2026-03-29 16:28:30,Hyderabad,Android,Groceries,Peer-to-Peer,5556,0,16,0,0
TXN100398,6948.92,2026-03-29 12:30:30,International,Android,Transfer,Peer-to-Peer,7998,0,12,0,0
TXN100399,7023.16,2026-03-26 20:15:30,Mumbai,Android,Groceries,Peer-to-Peer,108,0,20,0,0
TXN100400,544.19,2026-03-31 06:04:30,Hyderabad,Web,Transfer,Peer-to-Peer,9235,0,6,0,0
TXN100401,11642.23,2026-03-29 11:52:30,Delhi,Android,Groceries,Merchant-Payment,9581,0,11,0,0
TXN100402,3518.54,2026-03-27 18:08:30,Unknown,Android,Groceries,Peer-to-Peer,9869,0,18,0,0
TXN100403,8756.66,2026-03-26 20:25:30,Bangalore,Old Android,Gambling,Merchant-Payment,5499,1,20,0,0
TXN100404,1928.68,2026-03-28 17:05:30,Delhi,Android,Gambling,QR-Scan,4256,1,17,0,0
TXN100405,11293.95,2026-03-28 11:59:30,Mumbai,Android,Transfer,QR-Scan,4196,0,11,0,0
TXN100406,2464.94,2026-03-29 17:22:30,Delhi,iOS,Gambling,Peer-to-Peer,8457,0,17,0,0
TXN100407,54.48,2026-03-30 07:19:30,Unknown,Web,Transfer,QR-Scan,3822,0,7,0,0
TXN100408,11789.54,2026-03-27 04:23:30,Delhi,Android,Gambling,Peer-to-Peer,677,0,4,1,1
TXN100409,478.63,2026-03-31 02:16:30,International,iOS,Jewelry,Peer-to-Peer,5179,0,2,1,1
TXN100410,1923.27,2026-03-26 04:19:30,International,Android,Electronics,QR-Scan,5567,0,4,1,0
TXN100411,14984.86,2026-03-29 00:06:30,Hyderabad,iOS,Groceries,Peer-to-Peer,3970,0,0,1,0
TXN100412,15039.75,2026-03-29 06:21:30,International,Android,Jewelry,Peer-to-Peer,5421,1,6,0,1
TXN100413,4259.99,2026-03-26 07:09:30,Hyderabad,iOS,Electronics,Merchant-Payment,608,0,7,0,0
TXN100414,4996.15,2026-03-27 13:22:30,International,Android,Entertainment,Merchant-Payment,5675,0,13,0,0
TXN100415,2975.07,2026-03-28 01:30:30,International,Android,Transfer,QR-Scan,5889,0,1,1,0
TXN100416,1735.11,2026-03-28 22:42:30,Delhi,iOS,Jewelry,Merchant-Payment,5333,0,22,0,0
TXN100417,1992.43,2026-03-28 23:58:30,Mumbai,iOS,Gambling,QR-Scan,7357,1,23,1,1
TXN100418,5581.62,2026-03-31 06:23:30,Bangalore,Android,Entertainment,QR-Scan,6787,0,6,0,0
TXN100419,6979.19,2026-03-29 08:06:30,Hyderabad,Android,Electronics,Peer-to-Peer,2395,0,8,0,0
TXN100420,7840.98,2026-03-27 00:02:30,International,iOS,Electronics,Merchant-Payment,8071,0,0,1,0
TXN100421,7794.16,2026-03-27 19:12:30,Hyderabad,Android,Jewelry,QR-Scan,9353,0,19,0,0
TXN100422,478.18,2026-03-28 08:46:30,Mumbai,Android,Jewelry,Merchant-Payment,5150,0,8,0,0
TXN100423,3410.25,2026-03-30 17:53:30,Delhi,iOS,Jewelry,Peer-to-Peer,6290,1,17,0,0
TXN100424,296.41,2026-03-28 08:37:30,Bangalore,Web,Electronics,Merchant-Payment,9684,0,8,0,0
TXN100425,3987.31,2026-03-27 12:57:30,Mumbai,iOS,Groceries,QR-Scan,2022,0,12,0,0
TXN100426,2912.78,2026-03-25 17:44:30,International,Android,Transfer,Peer-to-Peer,7785,0,17,0,0
TXN100427,10933.09,2026-03-26 23:42:30,Mumbai,Android,Electronics,QR-Scan,4599,0,23,1,0
TXN100428,2160.96,2026-03-25 10:25:30,International,iOS,Jewelry,Peer-to-Peer,3016,0,10,0,0
TXN100429,622.53,2026-03-27 18:25:30,Hyderabad,iOS,Electronics,QR-Scan,5311,0,18,0,0
TXN100430,771.54,2026-03-31 05:18:30,International,Android,Jewelry,QR-Scan,2049,0,5,1,1
TXN100431,7167.15,2026-03-30 05:21:30,Unknown,Android,Electronics,Merchant-Payment,5970,0,5,1,0
TXN100432,4814.53,2026-03-28 13:31:30,Mumbai,Old Android,Gambling,Merchant-Payment,894,0,13,0,0
TXN100433,533.04,2026-03-29 12:05:30,Mumbai,iOS,Electronics,Merchant-Payment,9280,0,12,0,0
TXN100434,439.28,2026-03-24 22:18:30,Unknown,Web,Jewelry,Peer-to-Peer,6088,0,22,0,0
TXN100435,6036.04,2026-03-28 12:21:30,International,Android,Gambling,QR-Scan,2934,0,12,0,0
TXN100436,377.73,2026-03-31 02:24:30,Hyderabad,Android,Electronics,Merchant-Payment,2282,0,2,1,0
TXN100437,8625.93,2026-03-30 07:14:30,Unknown,iOS,Gambling,Merchant-Payment,8265,1,7,0,1
TXN100438,6125.0,2026-03-24 17:56:30,Mumbai,Android,Jewelry,Peer-to-Peer,1381,0,17,0,0
TXN100439,424.24,2026-03-26 14:11:30,Mumbai,Android,Transfer,Peer-to-Peer,484,0,14,0,0
TXN100440,443.27,2026-03-27 14:27:30,Bangalore,Android,Gambling,Merchant-Payment,9222,0,14,0,0
TXN100441,21577.29,2026-03-27 23:11:30,Mumbai,Android,Groceries,Peer-to-Peer,3780,0,23,1,0
TXN100442,2344.19,2026-03-26 13:41:30,Delhi,Android,Transfer,Peer-to-Peer,6102,0,13,0,0
TXN100443,2315.28,2026-03-24 15:18:30,Bangalore,Android,Electronics,Merchant-Payment,4955,0,15,0,0
TXN100444,8377.88,2026-03-25 17:11:30,Unknown,Android,Jewelry,Merchant-Payment,5954,1,17,0,1
TXN100445,14710.82,2026-03-30 05:16:30,International,Android,Gambling,Peer-to-Peer,6281,0,5,1,1
TXN100446,21343.87,2026-03-27 03:39:30,Hyderabad,Android,Transfer,Peer-to-Peer,779,0,3,1,0
TXN100447,6999.5,2026-03-24 23:24:30,Delhi,Android,Groceries,Merchant-Payment,3476,0,23,1,0
TXN100448,2360.1,2026-03-29 08:56:30,Bangalore,Android,Entertainment,Peer-to-Peer,4724,0,8,0,0
TXN100449,435.97,2026-03-28 15:17:30,Unknown,Android,Entertainment,QR-Scan,6887,0,15,0,0
TXN100450,7506.21,2026-03-31 00:43:30,Mumbai,iOS,Gambling,Merchant-Payment,6714,0,0,1,1
TXN100451,4086.8,2026-03-26 13:46:30,Bangalore,iOS,Groceries,QR-Scan,8602,0,13,0,1
TXN100452,2760.17,2026-03-31 12:23:30,International,Web,Gambling,Peer-to-Peer,1060,1,12,0,1
TXN100453,11841.19,2026-03-25 14:52:30,International,Android,Electronics,QR-Scan,6374,0,14,0,0
TXN100454,589.4,2026-03-25 09:49:30,Bangalore,Android,Entertainment,Peer-to-Peer,7395,0,9,0,0
TXN100455,3392.53,2026-03-29 07:02:30,Unknown,Android,Groceries,Merchant-Payment,2310,0,7,0,0
TXN100456,57.09,2026-03-27 09:23:30,Mumbai,Android,Groceries,Peer-to-Peer,1601,0,9,0,0
TXN100457,3161.77,2026-03-26 15:04:30,Mumbai,Android,Transfer,Peer-to-Peer,2234,0,15,0,0
TXN100458,289.75,2026-03-30 17:44:30,Bangalore,Android,Groceries,Peer-to-Peer,9845,0,17,0,0
TXN100459,632.45,2026-03-27 18:41:30,Unknown,iOS,Groceries,QR-Scan,7354,1,18,0,1
TXN100460,625.13,2026-03-27 23:07:30,Hyderabad,Android,Groceries,QR-Scan,9490,0,23,1,0
TXN100461,5237.84,2026-03-30 02:49:30,Unknown,Old Android,Groceries,Peer-to-Peer,352,0,2,1,0
TXN100462,6852.99,2026-03-28 02:50:30,Mumbai,Android,Gambling,Peer-to-Peer,6470,0,2,1,1
TXN100463,4377.77,2026-03-25 18:22:30,Bangalore,Android,Entertainment,Merchant-Payment,8657,0,18,0,0
TXN100464,16373.6,2026-03-28 00:23:30,International,Android,Electronics,QR-Scan,3167,0,0,1,0
TXN100465,2348.98,2026-03-26 21:19:30,Unknown,iOS,Gambling,Peer-to-Peer,5254,0,21,0,0
TXN100466,1682.35,2026-03-27 19:46:30,Hyderabad,Android,Entertainment,QR-Scan,2210,0,19,0,0
TXN100467,10147.51,2026-03-26 22:58:30,International,Android,Jewelry,Peer-to-Peer,8748,1,22,0,1
TXN100468,1265.41,2026-03-28 04:06:30,Hyderabad,Android,Groceries,Peer-to-Peer,300,0,4,1,0
TXN100469,16514.35,2026-03-25 05:27:30,Delhi,Android,Electronics,Merchant-Payment,3867,0,5,1,0
TXN100470,61.14,2026-03-30 02:05:30,Unknown,Android,Groceries,Peer-to-Peer,8548,0,2,1,0
TXN100471,17512.63,2026-03-29 08:27:30,Unknown,Android,Gambling,QR-Scan,564,0,8,0,0
TXN100472,220.59,2026-03-26 18:02:30,Delhi,Android,Electronics,Merchant-Payment,4889,0,18,0,0
TXN100473,11088.61,2026-03-27 05:19:30,Hyderabad,Android,Entertainment,Merchant-Payment,9215,0,5,1,0
TXN100474,3750.72,2026-03-29 13:19:30,Unknown,Android,Jewelry,Merchant-Payment,1191,1,13,0,1
TXN100475,24784.14,2026-03-25 01:26:30,Hyderabad,Android,Transfer,Merchant-Payment,3211,0,1,1,0
TXN100476,383.31,2026-03-28 02:40:30,Bangalore,iOS,Transfer,QR-Scan,6379,0,2,1,0
TXN100477,4035.55,2026-03-26 21:57:30,Hyderabad,Android,Jewelry,Merchant-Payment,9219,0,21,0,0
TXN100478,17417.88,2026-03-25 07:13:30,Delhi,Android,Gambling,Merchant-Payment,8448,0,7,0,0
TXN100479,3702.22,2026-03-31 12:44:30,International,Android,Entertainment,Merchant-Payment,2419,0,12,0,0
TXN100480,4963.14,2026-03-28 01:52:30,Bangalore,Android,Transfer,Peer-to-Peer,2564,0,1,1,0
TXN100481,5949.51,2026-03-28 06:30:30,Hyderabad,Android,Electronics,Merchant-Payment,2952,0,6,0,0
TXN100482,3030.64,2026-03-29 03:27:30,Delhi,iOS,Transfer,QR-Scan,7384,0,3,1,0
TXN100483,4938.37,2026-03-26 15:27:30,Bangalore,iOS,Jewelry,Merchant-Payment,270,0,15,0,0
TXN100484,4389.13,2026-03-24 22:28:30,Mumbai,Android,Gambling,Peer-to-Peer,6620,1,22,0,0
TXN100485,11571.16,2026-03-24 15:11:30,International,Old Android,Electronics,Peer-to-Peer,5648,0,15,0,0
